"","FIPS","impact","obama2008","romney2012","storm"
"3060","55091",0,0.5577382533,0.49,0
"3061","55093",0,0.5361727489,0.5,0
"3062","55095",0,0.4817078572,0.54,0
"3063","55097",0,0.6316177968,0.42,0
"3064","55099",0,0.5577440666,0.49,0
"3065","55101",0,0.5317422387,0.48,0
"3066","55103",0,0.5960047004,0.41,0
"3067","55105",0,0.6396732937,0.38,0
"3068","55107",0,0.5323115162,0.51,0
"3069","55109",0,0.4735678347,0.55,0
"3070","55111",0,0.6089347079,0.4,0
"3071","55113",0,0.5251957217,0.49,0
"3072","55115",0,0.5139687342,0.54,0
"3073","55117",0,0.4904625117,0.54,0
"3074","55119",0,0.4892178951,0.59,0
"3075","55121",0,0.626128838,0.42,0
"3076","55123",0,0.6024301855,0.42,0
"3077","55125",0,0.4742072191,0.56,0
"3078","55127",0,0.4808656218,0.56,0
"3079","55129",0,0.5192117142,0.51,0
"3080","55131",0,0.3462937025,0.7,0
"3081","55133",0,0.3668316193,0.67,0
"3082","55135",0,0.5106248768,0.54,0
"3083","55137",0,0.4963627136,0.55,0
"3084","55139",0,0.5511227082,0.47,0
"3085","55141",0,0.5575821409,0.51,0
"3086","56001",0,0.5065835881,0.48,0
"3087","56003",0,0.2103264996,0.8,0
"3088","56005",0,0.18403698,0.85,0
"3089","56007",0,0.3427230047,0.64,0
"3090","56009",0,0.2147859922,0.8,0
"3091","56011",0,0.1671674406,0.84,0
"3092","56013",0,0.3441450718,0.65,0
"3093","56015",0,0.3114586875,0.72,0
"3094","56017",0,0.2450436162,0.75,0
"3095","56019",0,0.2098936662,0.79,0
"3096","56021",0,0.3879112656,0.61,0
"3097","56023",0,0.2138416422,0.83,0
"3098","56025",0,0.3100822419,0.68,0
"3099","56027",0,0.1894409938,0.8,0
"3100","56029",0,0.252147651,0.77,0
"3101","56031",0,0.3108705259,0.69,0
"3102","56033",0,0.2987780314,0.72,0
"3103","56035",0,0.2162661738,0.79,0
"3104","56037",0,0.3479048424,0.68,0
"3105","56039",0,0.6097103223,0.42,0
"3106","56041",0,0.2786865528,0.77,0
"3107","56043",0,0.2566502463,0.76,0
"3108","56045",0,0.195368171,0.84,0
